time_step,cur_activity,charge_received,charge_received_pv,charge_received_grid,charge_received_work,charge_received_public,soc,mu,work_charge_instruction,home_charge_instruction,emergency_charge_instruction,soc_abs
17970,0,0,0,0,0,0,0.242,11.878,0,0,0,18.634
17975,0,0,0,0,0,0,0.235,11.895,0,0,0,18.095
17980,0,0,0,0,0,0,0.227,11.92,0,0,0,17.479
17985,2,0.917,0,0,0.917,0,0.234,11.93,40.716,0,0,18.018
17990,2,0.917,0,0,0.917,0,0.246,11.931,39.799,0,0,18.942
17995,2,0.917,0,0,0.917,0,0.258,11.94,38.883,0,0,19.866
18000,2,0.917,0,0,0.917,0,0.27,11.883,37.966,0,0,20.79
18005,2,0.917,0,0,0.917,0,0.282,11.892,37.049,0,0,21.714
18010,2,0.917,0,0,0.917,0,0.294,11.905,36.133,0,0,22.638
18015,2,0.917,0,0,0.917,0,0.305,11.915,35.216,0,0,23.485
18020,2,0.917,0,0,0.917,0,0.317,11.93,34.299,0,0,24.409
18025,2,0.917,0,0,0.917,0,0.329,11.945,33.383,0,0,25.333
18030,2,0.917,0,0,0.917,0,0.341,11.96,32.466,0,0,26.257
18035,2,0.917,0,0,0.917,0,0.353,12.004,31.549,0,0,27.181
18040,2,0.917,0,0,0.917,0,0.365,12.033,30.633,0,0,28.105
18045,2,0.917,0,0,0.917,0,0.377,12.034,29.716,0,0,29.029
18050,2,0.917,0,0,0.917,0,0.389,12.035,28.799,0,0,29.953
18055,2,0.917,0,0,0.917,0,0.401,12.046,27.883,0,0,30.877
18060,3,4.167,0,0,0,4.167,0.455,12.057,0,0,6.608,35.035
18065,3,2.441,0,0,0,2.441,0.486,12.094,0,0,2.441,37.422
18070,0,0,0,0,0,0,0.479,12.122,0,0,0,36.883
18075,0,0,0,0,0,0,0.472,12.139,0,0,0,36.344
18080,0,0,0,0,0,0,0.464,12.151,0,0,0,35.728
18085,0,0,0,0,0,0,0.457,12.18,0,0,0,35.189
18090,0,0,0,0,0,0,0.449,12.197,0,0,0,34.573
18095,0,0,0,0,0,0,0.442,12.222,0,0,0,34.034
18100,0,0,0,0,0,0,0.435,12.223,0,0,0,33.495
18105,0,0,0,0,0,0,0.427,12.24,0,0,0,32.879
18110,0,0,0,0,0,0,0.42,12.257,0,0,0,32.34
18115,0,0,0,0,0,0,0.412,12.283,0,0,0,31.724
18120,0,0,0,0,0,0,0.405,12.284,0,0,0,31.185
18125,0,0,0,0,0,0,0.398,12.288,0,0,0,30.646
18130,0,0,0,0,0,0,0.39,12.305,0,0,0,30.03
18135,0,0,0,0,0,0,0.383,12.319,0,0,0,29.491
18140,0,0,0,0,0,0,0.375,12.352,0,0,0,28.875
18145,0,0,0,0,0,0,0.368,12.384,0,0,0,28.336
18150,0,0,0,0,0,0,0.361,12.386,0,0,0,27.797
18155,0,0,0,0,0,0,0.353,12.397,0,0,0,27.181
18160,0,0,0,0,0,0,0.346,12.424,0,0,0,26.642
18165,0,0,0,0,0,0,0.338,12.434,0,0,0,26.026
18170,0,0,0,0,0,0,0.331,12.446,0,0,0,25.487
18175,0,0,0,0,0,0,0.324,12.47,0,0,0,24.948
18180,0,0,0,0,0,0,0.316,12.506,0,0,0,24.332
18185,0,0,0,0,0,0,0.309,12.546,0,0,0,23.793
18190,0,0,0,0,0,0,0.301,12.548,0,0,0,23.177
18195,0,0,0,0,0,0,0.294,12.549,0,0,0,22.638
18200,0,0,0,0,0,0,0.287,12.549,0,0,0,22.099
18205,0,0,0,0,0,0,0.279,12.551,0,0,0,21.483
18210,0,0,0,0,0,0,0.272,12.552,0,0,0,20.944
18215,0,0,0,0,0,0,0.264,12.555,0,0,0,20.328
18220,0,0,0,0,0,0,0.257,12.555,0,0,0,19.789
18225,0,0,0,0,0,0,0.25,12.557,0,0,0,19.25
18230,0,0,0,0,0,0,0.242,12.559,0,0,0,18.634
18235,0,0,0,0,0,0,0.235,12.591,0,0,0,18.095
18240,0,0,0,0,0,0,0.227,12.592,0,0,0,17.479
18245,1,0,0,0,0,0,0.222,12.592,0,20.358,0,17.094
18250,1,0.188,0.188,0,0,0,0.225,12.598,0,20.358,0,17.325
18255,1,0.125,0.125,0,0,0,0.226,12.604,0,20.17,0,17.402
18260,1,0.178,0.178,0,0,0,0.228,12.608,0,20.045,0,17.556
18265,1,0.1,0.1,0,0,0,0.23,12.614,0,19.867,0,17.71
18270,1,0.143,0.143,0,0,0,0.232,12.618,0,19.767,0,17.864
18275,1,0.149,0.149,0,0,0,0.234,12.622,0,19.624,0,18.018
18280,1,0,0,0,0,0,0.234,12.64,0,19.475,0,18.018
18285,1,0.083,0.083,0,0,0,0.235,12.657,0,19.475,0,18.095
18290,1,0.079,0.079,0,0,0,0.236,12.674,0,19.393,0,18.172
18295,1,0.059,0.059,0,0,0,0.236,12.689,0,19.314,0,18.172
18300,1,0.019,0.019,0,0,0,0.237,12.704,0,19.255,0,18.249
18305,1,0,0,0,0,0,0.237,12.717,0,19.236,0,18.249
18310,1,0.026,0.026,0,0,0,0.237,12.729,0,19.236,0,18.249
18315,1,0.09,0.09,0,0,0,0.238,12.73,0,19.21,0,18.326
18320,1,0.061,0.061,0,0,0,0.239,12.732,0,19.12,0,18.403
18325,1,0.07,0.07,0,0,0,0.24,12.733,0,19.059,0,18.48
18330,1,0.049,0.049,0,0,0,0.24,12.734,0,18.988,0,18.48
18335,1,0,0,0,0,0,0.24,12.735,0,18.94,0,18.48
18340,1,0.01,0.01,0,0,0,0.241,12.736,0,18.94,0,18.557
18345,1,0,0,0,0,0,0.241,12.737,0,18.929,0,18.557
18350,1,0,0,0,0,0,0.241,12.735,0,18.929,0,18.557
18355,1,0,0,0,0,0,0.241,12.734,0,18.929,0,18.557
18360,1,0,0,0,0,0,0.241,12.733,0,18.929,0,18.557
18365,1,0.012,0.012,0,0,0,0.241,12.729,0,18.929,0,18.557
18370,1,0,0,0,0,0,0.241,12.725,0,18.917,0,18.557
18375,1,0,0,0,0,0,0.241,12.723,0,18.917,0,18.557
18380,1,0,0,0,0,0,0.241,12.714,0,18.917,0,18.557
18385,1,0,0,0,0,0,0.241,12.711,0,18.917,0,18.557
18390,1,0,0,0,0,0,0.241,12.708,0,18.917,0,18.557
18395,1,0,0,0,0,0,0.241,12.704,0,18.917,0,18.557
18400,1,0,0,0,0,0,0.241,12.7,0,18.917,0,18.557
18405,1,0,0,0,0,0,0.241,12.697,0,18.917,0,18.557
18410,1,0,0,0,0,0,0.241,12.694,0,18.917,0,18.557
18415,1,0,0,0,0,0,0.241,12.69,0,18.917,0,18.557
18420,1,0,0,0,0,0,0.241,12.686,0,18.917,0,18.557
18425,1,0,0,0,0,0,0.241,12.681,0,18.917,0,18.557
18430,1,0,0,0,0,0,0.241,12.676,0,18.917,0,18.557
18435,1,0,0,0,0,0,0.241,12.672,0,18.917,0,18.557
18440,1,0,0,0,0,0,0.241,12.667,0,18.917,0,18.557
18445,1,0,0,0,0,0,0.241,12.662,0,18.917,0,18.557
18450,1,0,0,0,0,0,0.241,12.657,0,18.917,0,18.557
18455,1,0,0,0,0,0,0.241,12.653,0,18.917,0,18.557
18460,1,0,0,0,0,0,0.241,12.648,0,18.917,0,18.557
18465,1,0,0,0,0,0,0.241,12.643,0,18.917,0,18.557
18470,1,0,0,0,0,0,0.241,12.638,0,18.917,0,18.557
18475,1,0,0,0,0,0,0.241,12.634,0,18.917,0,18.557
18480,1,0,0,0,0,0,0.241,12.629,0,18.917,0,18.557
18485,1,0,0,0,0,0,0.241,12.625,0,18.917,0,18.557
18490,1,0,0,0,0,0,0.241,12.62,0,18.917,0,18.557
18495,1,0,0,0,0,0,0.241,12.616,0,18.917,0,18.557
18500,1,0,0,0,0,0,0.241,12.612,0,18.917,0,18.557
18505,1,0,0,0,0,0,0.241,12.608,0,18.917,0,18.557
18510,1,0,0,0,0,0,0.241,12.603,0,18.917,0,18.557
18515,1,0,0,0,0,0,0.241,12.599,0,18.917,0,18.557
18520,1,0,0,0,0,0,0.241,12.595,0,18.917,0,18.557
18525,1,0,0,0,0,0,0.241,12.59,0,18.917,0,18.557
18530,1,0,0,0,0,0,0.241,12.586,0,18.917,0,18.557
18535,1,0,0,0,0,0,0.241,12.582,0,18.917,0,18.557
18540,1,0,0,0,0,0,0.241,12.578,0,18.917,0,18.557
18545,1,0,0,0,0,0,0.241,12.575,0,18.917,0,18.557
18550,1,0,0,0,0,0,0.241,12.573,0,18.917,0,18.557
18555,1,0,0,0,0,0,0.241,12.571,0,18.917,0,18.557
18560,1,0,0,0,0,0,0.241,12.569,0,18.917,0,18.557
18565,1,0,0,0,0,0,0.241,12.567,0,18.917,0,18.557
18570,1,0,0,0,0,0,0.241,12.565,0,18.917,0,18.557
18575,1,0,0,0,0,0,0.241,12.563,0,18.917,0,18.557
18580,1,0,0,0,0,0,0.241,12.561,0,18.917,0,18.557
18585,1,0,0,0,0,0,0.241,12.559,0,18.917,0,18.557
18590,1,0,0,0,0,0,0.241,12.557,0,18.917,0,18.557
18595,1,0,0,0,0,0,0.241,12.555,0,18.917,0,18.557
18600,1,0,0,0,0,0,0.241,12.553,0,18.917,0,18.557
18605,1,0,0,0,0,0,0.241,12.553,0,18.917,0,18.557
18610,1,0,0,0,0,0,0.241,12.554,0,18.917,0,18.557
18615,1,0,0,0,0,0,0.241,12.554,0,18.917,0,18.557
18620,1,0,0,0,0,0,0.241,12.555,0,18.917,0,18.557
18625,1,0,0,0,0,0,0.241,12.555,0,18.917,0,18.557
18630,1,0,0,0,0,0,0.241,12.556,0,18.917,0,18.557
18635,1,0,0,0,0,0,0.241,12.556,0,18.917,0,18.557
18640,1,0,0,0,0,0,0.241,12.557,0,18.917,0,18.557
18645,1,0,0,0,0,0,0.241,12.558,0,18.917,0,18.557
18650,1,0,0,0,0,0,0.241,12.558,0,18.917,0,18.557
18655,1,0,0,0,0,0,0.241,12.559,0,18.917,0,18.557
18660,1,0,0,0,0,0,0.241,12.559,0,18.917,0,18.557
18665,1,0,0,0,0,0,0.241,12.561,0,18.917,0,18.557
18670,1,0,0,0,0,0,0.241,12.563,0,18.917,0,18.557
18675,1,0,0,0,0,0,0.241,12.564,0,18.917,0,18.557
18680,1,0,0,0,0,0,0.241,12.566,0,18.917,0,18.557
18685,1,0,0,0,0,0,0.241,12.568,0,18.917,0,18.557
18690,1,0,0,0,0,0,0.241,12.569,0,18.917,0,18.557
18695,1,0,0,0,0,0,0.241,12.571,0,18.917,0,18.557
18700,1,0,0,0,0,0,0.241,12.573,0,18.917,0,18.557
18705,1,0,0,0,0,0,0.241,12.574,0,18.917,0,18.557
18710,1,0,0,0,0,0,0.241,12.576,0,18.917,0,18.557
18715,1,0,0,0,0,0,0.241,12.578,0,18.917,0,18.557
18720,1,0,0,0,0,0,0.241,12.579,0,18.917,0,18.557
18725,1,0,0,0,0,0,0.241,12.58,0,18.917,0,18.557
18730,1,0,0,0,0,0,0.241,12.582,0,18.917,0,18.557
18735,1,0,0,0,0,0,0.241,12.583,0,18.917,0,18.557
18740,1,0,0,0,0,0,0.241,12.584,0,18.917,0,18.557
18745,1,0,0,0,0,0,0.241,12.585,0,18.917,0,18.557
18750,1,0,0,0,0,0,0.241,12.586,0,18.917,0,18.557
18755,1,0,0,0,0,0,0.241,12.588,0,18.917,0,18.557
18760,1,0,0,0,0,0,0.241,12.589,0,18.917,0,18.557
18765,1,0,0,0,0,0,0.241,12.59,0,18.917,0,18.557
18770,1,0,0,0,0,0,0.241,12.591,0,18.917,0,18.557
18775,1,0,0,0,0,0,0.241,12.592,0,18.917,0,18.557
18780,1,0,0,0,0,0,0.241,12.593,0,18.917,0,18.557
18785,1,0,0,0,0,0,0.241,12.594,0,18.917,0,18.557
18790,1,0,0,0,0,0,0.241,12.595,0,18.917,0,18.557
18795,1,0,0,0,0,0,0.241,12.597,0,18.917,0,18.557
18800,1,0,0,0,0,0,0.241,12.598,0,18.917,0,18.557
18805,1,0,0,0,0,0,0.241,12.599,0,18.917,0,18.557
18810,1,0,0,0,0,0,0.241,12.6,0,18.917,0,18.557
18815,1,0,0,0,0,0,0.241,12.601,0,18.917,0,18.557
18820,1,0,0,0,0,0,0.241,12.602,0,18.917,0,18.557
18825,1,0,0,0,0,0,0.241,12.603,0,18.917,0,18.557
18830,1,0,0,0,0,0,0.241,12.604,0,18.917,0,18.557
18835,1,0,0,0,0,0,0.241,12.605,0,18.917,0,18.557
18840,1,0,0,0,0,0,0.241,12.606,0,18.917,0,18.557
18845,1,0,0,0,0,0,0.241,12.606,0,18.917,0,18.557
18850,1,0,0,0,0,0,0.241,12.606,0,18.917,0,18.557
18855,1,0,0,0,0,0,0.241,12.607,0,18.917,0,18.557
18860,1,0,0,0,0,0,0.241,12.607,0,18.917,0,18.557
18865,1,0,0,0,0,0,0.241,12.607,0,18.917,0,18.557
18870,1,0,0,0,0,0,0.241,12.608,0,18.917,0,18.557
18875,1,0,0,0,0,0,0.241,12.608,0,18.917,0,18.557
18880,1,0,0,0,0,0,0.241,12.609,0,18.917,0,18.557
18885,1,0,0,0,0,0,0.241,12.609,0,18.917,0,18.557
18890,1,0,0,0,0,0,0.241,12.609,0,18.917,0,18.557
18895,1,0,0,0,0,0,0.241,12.61,0,18.917,0,18.557
18900,1,0,0,0,0,0,0.241,12.61,0,18.917,0,18.557
18905,1,0,0,0,0,0,0.241,12.61,0,18.917,0,18.557
18910,1,0,0,0,0,0,0.241,12.61,0,18.917,0,18.557
18915,1,0,0,0,0,0,0.241,12.611,0,18.917,0,18.557
18920,1,0,0,0,0,0,0.241,12.611,0,18.917,0,18.557
18925,1,0,0,0,0,0,0.241,12.611,0,18.917,0,18.557
18930,1,0,0,0,0,0,0.241,12.611,0,18.917,0,18.557
18935,1,0,0,0,0,0,0.241,12.612,0,18.917,0,18.557
18940,1,0,0,0,0,0,0.241,12.612,0,18.917,0,18.557
18945,1,0,0,0,0,0,0.241,12.612,0,18.917,0,18.557
18950,1,0,0,0,0,0,0.241,12.612,0,18.917,0,18.557
18955,1,0,0,0,0,0,0.241,12.613,0,18.917,0,18.557
18960,1,0,0,0,0,0,0.241,12.613,0,18.917,0,18.557
18965,1,0,0,0,0,0,0.241,12.613,0,18.917,0,18.557
18970,1,0,0,0,0,0,0.241,12.613,0,18.917,0,18.557
18975,1,0,0,0,0,0,0.241,12.613,0,18.917,0,18.557
18980,1,0,0,0,0,0,0.241,12.613,0,18.917,0,18.557
18985,1,0,0,0,0,0,0.241,12.613,0,18.917,0,18.557
18990,1,0,0,0,0,0,0.241,12.614,0,18.917,0,18.557
18995,1,0,0,0,0,0,0.241,12.614,0,18.917,0,18.557
19000,1,0,0,0,0,0,0.241,12.614,0,18.917,0,18.557
19005,1,0,0,0,0,0,0.241,12.614,0,18.917,0,18.557
19010,1,0,0,0,0,0,0.241,12.614,0,18.917,0,18.557
19015,1,0,0,0,0,0,0.241,12.614,0,18.917,0,18.557
19020,1,0,0,0,0,0,0.241,12.614,0,18.917,0,18.557
19025,1,0,0,0,0,0,0.241,12.612,0,18.917,0,18.557
19030,1,0,0,0,0,0,0.241,12.611,0,18.917,0,18.557
19035,1,0,0,0,0,0,0.241,12.609,0,18.917,0,18.557
19040,1,0,0,0,0,0,0.241,12.607,0,18.917,0,18.557
19045,1,0,0,0,0,0,0.241,12.605,0,18.917,0,18.557
19050,1,0,0,0,0,0,0.241,12.603,0,18.917,0,18.557
19055,1,0,0,0,0,0,0.241,12.6,0,18.917,0,18.557
19060,1,0,0,0,0,0,0.241,12.599,0,18.917,0,18.557
19065,1,0.003,0.003,0,0,0,0.241,12.597,0,18.917,0,18.557
19070,1,0.001,0.001,0,0,0,0.241,12.595,0,18.914,0,18.557
19075,1,0,0,0,0,0,0.241,12.593,0,18.913,0,18.557
19080,1,0,0,0,0,0,0.241,12.592,0,18.913,0,18.557
19085,1,0,0,0,0,0,0.241,12.587,0,18.913,0,18.557
19090,1,0.017,0.017,0,0,0,0.241,12.582,0,18.913,0,18.557
19095,1,0,0,0,0,0,0.241,12.578,0,18.897,0,18.557
19100,1,0.012,0.012,0,0,0,0.241,12.575,0,18.897,0,18.557
19105,1,0,0,0,0,0,0.241,12.572,0,18.884,0,18.557
19110,1,0.017,0.017,0,0,0,0.241,12.569,0,18.884,0,18.557
19115,1,0,0,0,0,0,0.241,12.567,0,18.867,0,18.557
19120,1,0,0,0,0,0,0.241,12.563,0,18.867,0,18.557
19125,1,0,0,0,0,0,0.241,12.559,0,18.867,0,18.557
19130,1,0,0,0,0,0,0.241,12.555,0,18.867,0,18.557
19135,1,0,0,0,0,0,0.241,12.547,0,18.867,0,18.557
19140,1,0.04,0.04,0,0,0,0.242,12.544,0,18.867,0,18.634
19145,1,0.017,0.017,0,0,0,0.242,12.535,0,18.828,0,18.634
19150,1,0.037,0.037,0,0,0,0.243,12.533,0,18.811,0,18.711
19155,1,0.004,0.004,0,0,0,0.243,12.529,0,18.774,0,18.711
19160,1,0.015,0.015,0,0,0,0.243,12.526,0,18.77,0,18.711
19165,1,0.053,0.053,0,0,0,0.244,12.522,0,18.755,0,18.788
19170,1,0.084,0.084,0,0,0,0.245,12.517,0,18.702,0,18.865
19175,1,0.007,0.007,0,0,0,0.245,12.515,0,18.618,0,18.865
19180,1,0.101,0.101,0,0,0,0.246,12.511,0,18.61,0,18.942
19185,1,0.012,0.012,0,0,0,0.246,12.506,0,18.509,0,18.942
19190,1,0.088,0.088,0,0,0,0.247,12.496,0,18.497,0,19.019
19195,1,0.035,0.035,0,0,0,0.248,12.489,0,18.409,0,19.096
19200,1,0.116,0.116,0,0,0,0.249,12.486,0,18.374,0,19.173
19205,1,0.103,0.103,0,0,0,0.251,12.485,0,18.257,0,19.327
19210,1,0.917,0.105,0.811,0,0,0.263,12.483,0,18.154,0,20.251
19215,1,0.917,0,0.917,0,0,0.275,12.487,0,17.238,0,21.175
19220,1,0.917,0.021,0.896,0,0,0.286,12.491,0,16.321,0,22.022
19225,1,0.917,0.144,0.773,0,0,0.298,12.495,0,15.404,0,22.946
19230,1,0.917,0.113,0.803,0,0,0.31,12.5,0,14.488,0,23.87
19235,1,0.917,0.085,0.832,0,0,0.322,12.505,0,13.571,0,24.794
19240,1,0.917,0.134,0.783,0,0,0.334,12.509,0,12.654,0,25.718
19245,1,0.917,0.141,0.776,0,0,0.346,12.512,0,11.738,0,26.642
19250,1,0.917,0.158,0.759,0,0,0.358,12.507,0,10.821,0,27.566
19255,1,0.917,0.174,0.742,0,0,0.37,12.499,0,9.904,0,28.49
19260,1,0.917,0,0.917,0,0,0.382,12.494,0,8.988,0,29.414
19265,1,0.917,0.153,0.764,0,0,0.394,12.5,0,8.071,0,30.338
19270,1,0.917,0.166,0.75,0,0,0.405,12.516,0,7.154,0,31.185
19275,1,0.917,0.235,0.682,0,0,0.417,12.524,0,6.238,0,32.109
19280,1,0.917,0.225,0.692,0,0,0.429,12.531,0,5.321,0,33.033
19285,1,0.917,0.183,0.733,0,0,0.441,12.538,0,4.404,0,33.957
19290,1,0.917,0,0.917,0,0,0.453,12.55,0,3.488,0,34.881
19295,1,0.917,0.283,0.633,0,0,0.465,12.563,0,2.571,0,35.805
19300,1,0.917,0.211,0.705,0,0,0.477,12.579,0,1.654,0,36.729
19305,1,0.738,0.058,0.679,0,0,0.486,12.606,0,0.738,0,37.422
19310,0,0,0,0,0,0,0.479,12.613,0,0,0,36.883
19315,0,0,0,0,0,0,0.472,12.62,0,0,0,36.344
19320,0,0,0,0,0,0,0.464,12.645,0,0,0,35.728
19325,0,0,0,0,0,0,0.457,12.652,0,0,0,35.189
19330,0,0,0,0,0,0,0.449,12.661,0,0,0,34.573
19335,0,0,0,0,0,0,0.442,12.67,0,0,0,34.034
19340,0,0,0,0,0,0,0.435,12.679,0,0,0,33.495
19345,0,0,0,0,0,0,0.427,12.696,0,0,0,32.879
19350,0,0,0,0,0,0,0.42,12.698,0,0,0,32.34
19355,0,0,0,0,0,0,0.412,12.705,0,0,0,31.724
19360,0,0,0,0,0,0,0.405,12.708,0,0,0,31.185
19365,0,0,0,0,0,0,0.398,12.726,0,0,0,30.646
19370,0,0,0,0,0,0,0.39,12.743,0,0,0,30.03
19375,0,0,0,0,0,0,0.383,12.76,0,0,0,29.491
19380,0,0,0,0,0,0,0.375,12.778,0,0,0,28.875
19385,0,0,0,0,0,0,0.368,12.795,0,0,0,28.336
19390,0,0,0,0,0,0,0.361,12.812,0,0,0,27.797
19395,0,0,0,0,0,0,0.353,12.823,0,0,0,27.181
19400,0,0,0,0,0,0,0.346,12.842,0,0,0,26.642
19405,0,0,0,0,0,0,0.338,12.859,0,0,0,26.026
19410,0,0,0,0,0,0,0.331,12.87,0,0,0,25.487
19415,0,0,0,0,0,0,0.324,12.88,0,0,0,24.948
19420,0,0,0,0,0,0,0.316,12.881,0,0,0,24.332
19425,0,0,0,0,0,0,0.309,12.898,0,0,0,23.793
19430,0,0,0,0,0,0,0.301,12.898,0,0,0,23.177
19435,0,0,0,0,0,0,0.294,12.916,0,0,0,22.638
19440,0,0,0,0,0,0,0.287,12.926,0,0,0,22.099
19445,0,0,0,0,0,0,0.279,12.944,0,0,0,21.483
19450,0,0,0,0,0,0,0.272,12.962,0,0,0,20.944
19455,0,0,0,0,0,0,0.264,12.98,0,0,0,20.328
19460,0,0,0,0,0,0,0.257,12.998,0,0,0,19.789
19465,0,0,0,0,0,0,0.25,13.016,0,0,0,19.25
19470,0,0,0,0,0,0,0.242,13.034,0,0,0,18.634
19475,0,0,0,0,0,0,0.235,13.007,0,0,0,18.095
19480,0,0,0,0,0,0,0.227,12.995,0,0,0,17.479
19485,2,0.917,0,0,0.917,0,0.234,13.011,40.716,0,0,18.018
19490,2,0.917,0,0,0.917,0,0.246,13.029,39.799,0,0,18.942
19495,2,0.917,0,0,0.917,0,0.258,13.047,38.883,0,0,19.866
19500,2,0.917,0,0,0.917,0,0.27,13.065,37.966,0,0,20.79
19505,2,0.917,0,0,0.917,0,0.282,13.046,37.049,0,0,21.714
19510,2,0.917,0,0,0.917,0,0.294,13.047,36.133,0,0,22.638
19515,2,0.917,0,0,0.917,0,0.305,13.06,35.216,0,0,23.485
19520,2,0.917,0,0,0.917,0,0.317,13.045,34.299,0,0,24.409
19525,2,0.917,0,0,0.917,0,0.329,13.047,33.383,0,0,25.333
19530,2,0.917,0,0,0.917,0,0.341,13.059,32.466,0,0,26.257
19535,2,0.917,0,0,0.917,0,0.353,13.063,31.549,0,0,27.181
19540,2,0.917,0,0,0.917,0,0.365,13.081,30.633,0,0,28.105
19545,2,0.917,0,0,0.917,0,0.377,13.093,29.716,0,0,29.029
19550,2,0.917,0,0,0.917,0,0.389,13.106,28.799,0,0,29.953
19555,2,0.917,0,0,0.917,0,0.401,13.109,27.883,0,0,30.877
19560,2,0.917,0,0,0.917,0,0.413,13.126,26.966,0,0,31.801
19565,2,0.917,0,0,0.917,0,0.424,13.142,26.049,0,0,32.648
19570,2,0.917,0,0,0.917,0,0.436,13.152,25.133,0,0,33.572
19575,2,0.917,0,0,0.917,0,0.448,13.169,24.216,0,0,34.496
19580,2,0.917,0,0,0.917,0,0.46,13.154,23.299,0,0,35.42
19585,2,0.917,0,0,0.917,0,0.472,13.139,22.383,0,0,36.344
19590,2,0.917,0,0,0.917,0,0.484,13.157,21.466,0,0,37.268
19595,2,0.917,0,0,0.917,0,0.496,13.173,20.549,0,0,38.192
19600,2,0.917,0,0,0.917,0,0.508,13.159,19.633,0,0,39.116
19605,2,0.917,0,0,0.917,0,0.52,13.177,18.716,0,0,40.04
19610,2,0.917,0,0,0.917,0,0.532,13.193,17.799,0,0,40.964
19615,2,0.917,0,0,0.917,0,0.544,13.186,16.883,0,0,41.888
19620,2,0.917,0,0,0.917,0,0.555,13.169,15.966,0,0,42.735
19625,2,0.917,0,0,0.917,0,0.567,13.145,15.049,0,0,43.659
19630,2,0.917,0,0,0.917,0,0.579,13.123,14.133,0,0,44.583
19635,2,0.917,0,0,0.917,0,0.591,13.139,13.216,0,0,45.507
19640,2,0.917,0,0,0.917,0,0.603,13.152,12.299,0,0,46.431
19645,2,0.917,0,0,0.917,0,0.615,13.167,11.383,0,0,47.355
19650,2,0.917,0,0,0.917,0,0.627,13.184,10.466,0,0,48.279
19655,2,0.917,0,0,0.917,0,0.639,13.199,9.549,0,0,49.203
19660,2,0.917,0,0,0.917,0,0.651,13.211,8.633,0,0,50.127
19665,2,0.917,0,0,0.917,0,0.663,13.226,7.716,0,0,51.051
19670,2,0.917,0,0,0.917,0,0.674,13.241,6.799,0,0,51.898
19675,2,0.917,0,0,0.917,0,0.686,13.225,5.883,0,0,52.822
19680,2,0.917,0,0,0.917,0,0.698,13.23,4.966,0,0,53.746
19685,2,0.917,0,0,0.917,0,0.71,13.243,4.049,0,0,54.67
19690,2,0.917,0,0,0.917,0,0.722,13.236,3.133,0,0,55.594
19695,2,0.917,0,0,0.917,0,0.734,13.23,2.216,0,0,56.518
19700,2,0.917,0,0,0.917,0,0.746,13.233,1.299,0,0,57.442
19705,2,0.383,0,0,0.383,0,0.751,13.228,0.383,0,0,57.827
19710,2,0,0,0,0,0,0.751,13.225,0,0,0,57.827
19715,2,0,0,0,0,0,0.751,13.233,0,0,0,57.827
19720,2,0,0,0,0,0,0.751,13.233,0,0,0,57.827
19725,2,0,0,0,0,0,0.751,13.233,0,0,0,57.827
19730,2,0,0,0,0,0,0.751,13.234,0,0,0,57.827
19735,2,0,0,0,0,0,0.751,13.235,0,0,0,57.827
19740,2,0,0,0,0,0,0.751,13.236,0,0,0,57.827
19745,2,0,0,0,0,0,0.751,13.236,0,0,0,57.827
19750,2,0,0,0,0,0,0.751,13.235,0,0,0,57.827
19755,2,0,0,0,0,0,0.751,13.24,0,0,0,57.827
19760,2,0,0,0,0,0,0.751,13.247,0,0,0,57.827
19765,2,0,0,0,0,0,0.751,13.252,0,0,0,57.827
19770,2,0,0,0,0,0,0.751,13.257,0,0,0,57.827
19775,2,0,0,0,0,0,0.751,13.262,0,0,0,57.827
19780,2,0,0,0,0,0,0.751,13.264,0,0,0,57.827
19785,2,0,0,0,0,0,0.751,13.265,0,0,0,57.827
19790,2,0,0,0,0,0,0.751,13.268,0,0,0,57.827
19795,2,0,0,0,0,0,0.751,13.265,0,0,0,57.827
19800,2,0,0,0,0,0,0.751,13.279,0,0,0,57.827
19805,2,0,0,0,0,0,0.751,13.281,0,0,0,57.827
19810,2,0,0,0,0,0,0.751,13.284,0,0,0,57.827
19815,2,0,0,0,0,0,0.751,13.287,0,0,0,57.827
19820,2,0,0,0,0,0,0.751,13.289,0,0,0,57.827
19825,2,0,0,0,0,0,0.751,13.292,0,0,0,57.827
19830,2,0,0,0,0,0,0.751,13.295,0,0,0,57.827
19835,2,0,0,0,0,0,0.751,13.297,0,0,0,57.827
19840,2,0,0,0,0,0,0.751,13.3,0,0,0,57.827
19845,2,0,0,0,0,0,0.751,13.302,0,0,0,57.827
19850,2,0,0,0,0,0,0.751,13.305,0,0,0,57.827
19855,2,0,0,0,0,0,0.751,13.307,0,0,0,57.827
19860,2,0,0,0,0,0,0.751,13.31,0,0,0,57.827
19865,2,0,0,0,0,0,0.751,13.312,0,0,0,57.827
19870,2,0,0,0,0,0,0.751,13.315,0,0,0,57.827
19875,2,0,0,0,0,0,0.751,13.318,0,0,0,57.827
19880,2,0,0,0,0,0,0.751,13.32,0,0,0,57.827
19885,2,0,0,0,0,0,0.751,13.323,0,0,0,57.827
19890,2,0,0,0,0,0,0.751,13.326,0,0,0,57.827
19895,2,0,0,0,0,0,0.751,13.328,0,0,0,57.827
19900,2,0,0,0,0,0,0.751,13.331,0,0,0,57.827
19905,2,0,0,0,0,0,0.751,13.333,0,0,0,57.827
19910,2,0,0,0,0,0,0.751,13.336,0,0,0,57.827
